year,reporting_org_ref,value_usd,category
2020,BE-BCE_KBO-0461634084,2748468.22808752,> 1M & <= 10M
2019,BE-BCE_KBO-0461634084,2621935.50338296,> 1M & <= 10M
2018,BE-BCE_KBO-0461634084,3493688.48260144,> 1M & <= 10M
2017,BE-BCE_KBO-0461634084,1933244.84214661,> 1M & <= 10M
2020,BE-BCE_KBO-0462132150,2729930.83299029,> 1M & <= 10M
2019,BE-BCE_KBO-0462132150,3864610.72557475,> 1M & <= 10M
2018,BE-BCE_KBO-0462132150,4290590.66153827,> 1M & <= 10M
2017,BE-BCE_KBO-0462132150,2912904.4398452,> 1M & <= 10M
2020,BE-BCE_KBO-0462279234,1942302.92086953,> 1M & <= 10M
2019,BE-BCE_KBO-0462279234,1489576.864336,> 1M & <= 10M
2018,BE-BCE_KBO-0462279234,1605403.7729713,> 1M & <= 10M
2017,BE-BCE_KBO-0462279234,1502616.71070684,> 1M & <= 10M
2020,BE-BCE_KBO-0463455904,426999.525073432,<=1M
2019,BE-BCE_KBO-0463455904,440742.88628719,<=1M
2018,BE-BCE_KBO-0463455904,391493.840187873,<=1M
2017,BE-BCE_KBO-0463455904,196757.624504535,<=1M
2019,BE-BCE_KBO-0463729878,10740.1587661427,<=1M
2018,BE-BCE_KBO-0463729878,11416.274141945,<=1M
2017,BE-BCE_KBO-0463729878,9531495.02237382,> 1M & <= 10M
2020,BE-BCE_KBO-0464147473,51454.5230713115,<=1M
2020,BE-BCE_KBO-0472089102,572931.014234476,<=1M
2019,BE-BCE_KBO-0472089102,492402.666090975,<=1M
2018,BE-BCE_KBO-0472089102,474755.89220204,<=1M
2017,BE-BCE_KBO-0472089102,518121.564938795,<=1M
2020,BE-BCE_KBO-0474198059,1960449.15902426,> 1M & <= 10M
2019,BE-BCE_KBO-0474198059,2253949.05457329,> 1M & <= 10M
2018,BE-BCE_KBO-0474198059,2103805.31680567,> 1M & <= 10M
2017,BE-BCE_KBO-0474198059,1687050.04795828,> 1M & <= 10M
2020,BE-BCE_KBO-0474912493,271257.077208342,<=1M
2019,BE-BCE_KBO-0474912493,350217.238878589,<=1M
2018,BE-BCE_KBO-0474912493,572885.92074675,<=1M
2017,BE-BCE_KBO-0474912493,443575.727068046,<=1M
2021,BE-BCE_KBO-0478060441,251173.336692861,<=1M
2020,BE-BCE_KBO-0478060441,639842.589999916,<=1M
2019,BE-BCE_KBO-0478060441,816613.236220323,<=1M
2018,BE-BCE_KBO-0478060441,843768.108854447,<=1M
2017,BE-BCE_KBO-0478060441,647124.635890589,<=1M
2020,BE-BCE_KBO-0479222461,407487.012631338,<=1M
2019,BE-BCE_KBO-0479222461,1612324.55528102,> 1M & <= 10M
2018,BE-BCE_KBO-0479222461,1745294.4485888,> 1M & <= 10M
2017,BE-BCE_KBO-0479222461,1563164.43726806,> 1M & <= 10M
2020,BE-BCE_KBO-0479866027,2134294.86940588,> 1M & <= 10M
2019,BE-BCE_KBO-0479866027,1959613.9249356,> 1M & <= 10M
2018,BE-BCE_KBO-0479866027,2176732.06897107,> 1M & <= 10M
2017,BE-BCE_KBO-0479866027,2058362.47470877,> 1M & <= 10M
2020,BE-BCE_KBO-0546740696,24611606.5373969,> 10M & <= 100M
2019,BE-BCE_KBO-0546740696,33926750.1101053,> 10M & <= 100M
2018,BE-BCE_KBO-0546740696,32765936.316553,> 10M & <= 100M
2017,BE-BCE_KBO-0546740696,25546628.4922878,> 10M & <= 100M
2021,BE-BCE_KBO-0662878501,59922.9513296618,<=1M
2020,BE-BCE_KBO-0662878501,5795365.04269389,> 1M & <= 10M
2019,BE-BCE_KBO-0662878501,6229738.79196652,> 1M & <= 10M
2018,BE-BCE_KBO-0662878501,6522382.69251145,> 1M & <= 10M
2017,BE-BCE_KBO-0662878501,5692148.52104902,> 1M & <= 10M
2017,BE-GTCF-630789842,380000,<=1M
2016,BE-GTCF-630789842,2584559.92893878,> 1M & <= 10M
2020,BI-NIF-4000742330,1980450.97378044,> 1M & <= 10M
2021,BJ-IFU-32000700033415,828945.033062643,<=1M
2020,BJ-IFU-32000700033415,1873433.85353031,> 1M & <= 10M
2019,BJ-IFU-32000700033415,503519.468923654,<=1M
2017,BJ-IFU-32000700033415,709437.704771159,<=1M
2019,BJ-IFU-4201710116446,294669.295146524,<=1M
2020,BJ-IFU-5201000673108,23184406.5358346,> 10M & <= 100M
2018,BJ-IFU-5201000673108,2946179.35479681,> 1M & <= 10M
2020,BJ-IFU-6201408024805,560745.381696233,<=1M
2019,BJ-IFU-6201408024805,156652.334850685,<=1M
2021,BR-CNPJ-14.563.354/0001-50,123369.068599033,<=1M
2020,BR-CNPJ-14.563.354/0001-50,493235.812920209,<=1M
2019,BR-CNPJ-14.563.354/0001-50,539752.819999639,<=1M
2018,BR-CNPJ-14.563.354/0001-50,167401.105430504,<=1M
2018,BW-CIPA-CO20151011,100941.855291942,<=1M
2017,BW-CIPA-CO20151011,225403.527711514,<=1M
2022,CA-3,7277843.35084469,> 1M & <= 10M
2021,CA-3,2172439756.27829,> 1B
2020,CA-3,2074812293.07211,> 1B
2019,CA-3,2277235364.0555,> 1B
2018,CA-3,2563067364.20213,> 1B
2017,CA-3,2254704784.04612,> 1B
2016,CA-3,1936746851.84518,> 1B
2015,CA-3,2133426618.84657,> 1B
2014,CA-3,2017197556.9372,> 1B
2013,CA-3,2603465268.71056,> 1B
2012,CA-3,2945804691.58983,> 1B
2011,CA-3,2469179971.56619,> 1B
2010,CA-3,2279860400.73241,> 1B
2009,CA-3,1509178626.18821,> 1B
2008,CA-3,1169139708.47524,> 1B
2007,CA-3,733656192.673311,> 100M & <= 1B
2006,CA-3,227335296.771682,> 100M & <= 1B
2005,CA-3,120992528.28417,> 100M & <= 1B
2004,CA-3,82116580.9457468,> 10M & <= 100M
2003,CA-3,32999156.1012474,> 10M & <= 100M
2002,CA-3,12420222.5620359,> 10M & <= 100M
2001,CA-3,5362155.19949297,> 1M & <= 10M
2000,CA-3,2763141.7705228,> 1M & <= 10M
1999,CA-3,34323.0149891362,<=1M
2021,CA-CRA_ACR-101182509,8245230.8086916,> 1M & <= 10M
2020,CA-CRA_ACR-101182509,9530095.70647486,> 1M & <= 10M
2019,CA-CRA_ACR-101182509,6489133.85886524,> 1M & <= 10M
2018,CA-CRA_ACR-101182509,910455.046359727,<=1M
2021,CA-CRA_ACR-10784-8319-RR0001,1413381,> 1M & <= 10M
2019,CA-CRA_ACR-10784-8319-RR0001,1174929,> 1M & <= 10M
2018,CA-CRA_ACR-10784-8319-RR0001,716689,<=1M
2021,CA-CRA_ACR-119075091,461894.755084717,<=1M
2020,CA-CRA_ACR-119075091,495182.831001452,<=1M
2019,CA-CRA_ACR-119075091,260218.295378277,<=1M
2018,CA-CRA_ACR-119075091,48747.7548804009,<=1M
2021,CA-CRA_ACR-869974816,2906677.20169081,> 1M & <= 10M
2020,CA-CRA_ACR-869974816,4024265.50228329,> 1M & <= 10M
2019,CA-CRA_ACR-869974816,4798235.51743567,> 1M & <= 10M
2018,CA-CRA_ACR-869974816,4304998.87325088,> 1M & <= 10M
2017,CA-CRA_ACR-869974816,1854332.93866858,> 1M & <= 10M
2016,CA-CRA_ACR-869974816,794506.26513127,<=1M
2017,CA-CRA_ACR-872374426,277835.769310128,<=1M
2021,CA-CRA_ARC-119304848,3855943.84259258,> 1M & <= 10M
2020,CA-CRA_ARC-119304848,4387658.61585954,> 1M & <= 10M
2019,CA-CRA_ARC-119304848,6442758.98674744,> 1M & <= 10M
2018,CA-CRA_ARC-119304848,6279659.28066757,> 1M & <= 10M
2017,CA-CRA_ARC-119304848,3101710.93752495,> 1M & <= 10M
2016,CA-CRA_ARC-119304848,5536163.40956769,> 1M & <= 10M
2015,CA-CRA_ARC-119304848,7271669.9754279,> 1M & <= 10M
2014,CA-CRA_ARC-119304848,6965668.43468882,> 1M & <= 10M
2013,CA-CRA_ARC-119304848,1935856.71693822,> 1M & <= 10M
2021,CA_ON-ONT-1597880,2649235.6074466,> 1M & <= 10M
2020,CA_ON-ONT-1597880,3738238.41962783,> 1M & <= 10M
2019,CA_ON-ONT-1597880,3871571.29870542,> 1M & <= 10M
2018,CA_ON-ONT-1597880,2594909.93352286,> 1M & <= 10M
2017,CA_ON-ONT-1597880,178416.938249963,<=1M
2021,CA_ON-ONT-1783682,277341.704392757,<=1M
2020,CH-4,1903976367.59024,> 1B
2019,CH-4,1496732242.09227,> 1B
2018,CH-4,1636801566.43477,> 1B
2017,CH-4,1524630908.22623,> 1B
2020,CH-FDJP-106064950,4489496.77676559,> 1M & <= 10M
2019,CH-FDJP-106064950,5750147.89225762,> 1M & <= 10M
2018,CH-FDJP-106064950,3686707.45874245,> 1M & <= 10M
2017,CH-FDJP-106064950,2826787.98840852,> 1M & <= 10M
2016,CH-FDJP-106064950,969230.072962985,<=1M
2018,CH-FDJP-107.856.445,1060473,> 1M & <= 10M
2021,CH-FDJP-109458452,1355816.81961734,> 1M & <= 10M
2020,CH-FDJP-109458452,7281559.94455591,> 1M & <= 10M
2019,CH-FDJP-109458452,4920371.91635322,> 1M & <= 10M
2018,CH-FDJP-109458452,9280972.00826037,> 1M & <= 10M
2017,CH-FDJP-109458452,2697021.65794931,> 1M & <= 10M
2021,CH-FDJP-258577051,1126493.32231497,> 1M & <= 10M
2020,CH-FDJP-258577051,1266121.65795524,> 1M & <= 10M
2019,CH-FDJP-258577051,1389741.79288505,> 1M & <= 10M
2021,CH-FDJP-CHE-105181636,4210968.95498576,> 1M & <= 10M
2020,CH-FDJP-CHE-105181636,5170164.54109044,> 1M & <= 10M
2019,CH-FDJP-CHE-105181636,4179739.23260836,> 1M & <= 10M
2021,CH-FDJP-CHE-110347351,37466567.08,> 10M & <= 100M
2020,CH-FDJP-CHE-110347351,45407841.5700001,> 10M & <= 100M
2019,CH-FDJP-CHE-110347351,46964224.5200001,> 10M & <= 100M
2018,CH-FDJP-CHE-110347351,35363251.23,> 10M & <= 100M
2017,CH-FDJP-CHE-110347351,39758051.96,> 10M & <= 100M
2016,CH-FDJP-CHE-110347351,3642487.07,> 1M & <= 10M
2019,CH-FDJP-CHE100871337,117053.697186001,<=1M
2018,CH-FDJP-CHE100871337,95793.6578661842,<=1M
2021,CH-FDJP-CHE105829963,1387290.88356342,> 1M & <= 10M
2020,CH-FDJP-CHE105834763,301376.492274825,<=1M
2019,CH-FDJP-CHE105834763,412310.088360055,<=1M
2018,CH-FDJP-CHE105834763,100407.043714113,<=1M
2021,CH-FDJP-CHE106823242,395866.700134459,<=1M
2020,CH-FDJP-CHE106823242,2054040.95447262,> 1M & <= 10M
2019,CH-FDJP-CHE106823242,398058.470700132,<=1M
2021,CH-FDJP-CHE109506789,343968.498728819,<=1M
2020,CH-FDJP-CHE109506789,364440.477727697,<=1M
2019,CH-FDJP-CHE109506789,377136.790170002,<=1M
2018,CH-FDJP-CHE109506789,77458.6497751037,<=1M
2021,CH-FDJP-CHE109668357,597057.8776409,<=1M
2020,CH-FDJP-CHE109668357,1855750.83672442,> 1M & <= 10M
2020,CH-FDJP-CHE110141200,61348559.8266439,> 10M & <= 100M
2019,CH-FDJP-CHE110141200,60100453.9978389,> 10M & <= 100M
2018,CH-FDJP-CHE110141200,61528944.2977628,> 10M & <= 100M
2020,CH-FDJP-CHE251665168,38000,<=1M
2021,CH-FDJP-CHE296622304,967203.041867952,<=1M
2020,CH-FDJP-CHE296622304,3406788.42885551,> 1M & <= 10M
2019,CH-FDJP-CHE296622304,407047.088449541,<=1M
2021,CH-FDJP-CHE331930936,304.757272121772,<=1M
2020,CH-FDJP-CHE331930936,27148756.4638934,> 10M & <= 100M
2019,CH-FDJP-CHE331930936,12505524.4128417,> 10M & <= 100M
2020,CH-FDJP-f7f0b51e-7432-4c0c-a6c0-7df1101d7983,628807.575594583,<=1M
2021,CH-RDC-CHE-106.756.410.,2989635.40219633,> 1M & <= 10M
2020,CN-SAIC-9111010506489375XP,3848.90437681104,<=1M
2020,CO-CCB-00159397,149439.206108926,<=1M
2019,CO-CCB-00159397,116942.820564153,<=1M
2018,CO-CCB-00159397,184998.924525348,<=1M
2017,CO-CCB-00159397,167683.319352788,<=1M
2016,CO-CCB-00159397,251081.555746533,<=1M
2018,CO-RUE-860049972,13920,<=1M
2019,CR-RPJ-3-006-125548,2e+05,<=1M
2018,CR-RPJ-3-006-125548,446740,<=1M
2021,CZ-ICO-25755277,355161619.56452,> 100M & <= 1B
2021,DAC-1601,2959433196.9103,> 1B
2020,DAC-1601,4667734593.0001,> 1B
2019,DAC-1601,4122881116.7603,> 1B
2018,DAC-1601,4090117981.7881,> 1B
2017,DAC-1601,3875206304.8995,> 1B
2016,DAC-1601,3834424820.5803,> 1B
2015,DAC-1601,3343394184.628,> 1B
2014,DAC-1601,2979738350.9096,> 1B
2013,DAC-1601,2839939612.2004,> 1B
2012,DAC-1601,2656719199.2692,> 1B
2011,DAC-1601,2667216518.3441,> 1B
2010,DAC-1601,1985736358.0804,> 1B
2009,DAC-1601,2520489634.0617,> 1B
2008,DAC-1601,2282949220.9401,> 1B
2007,DAC-1601,1544357833.3,> 1B
2006,DAC-1601,1113308010.6402,> 1B
2005,DAC-1601,904559365.4401,> 100M & <= 1B
2004,DAC-1601,428928612.55,> 100M & <= 1B
2003,DAC-1601,553108331.5001,> 100M & <= 1B
2002,DAC-1601,441346953,> 100M & <= 1B
2001,DAC-1601,289822268.99,> 100M & <= 1B
2000,DAC-1601,483892715,> 100M & <= 1B
2021,DE-1,32187307608.9451,> 1B
2020,DE-1,9421437413.06247,> 1B
2019,DE-1,7244373224.51383,> 1B
2018,DE-1,6948466474.96836,> 1B
2017,DE-1,5601448238.77631,> 1B
2016,DE-1,6325897422.14081,> 1B
2015,DE-1,5886319028.89804,> 1B
2014,DE-1,5238045246.91422,> 1B
2013,DE-1,5502570531.87424,> 1B
2012,DE-1,2732530375.25057,> 1B
2011,DE-1,2112026383.62517,> 1B
2010,DE-1,1530251833.73419,> 1B
2009,DE-1,1046406944.43731,> 1B
2008,DE-1,921724575.49297,> 100M & <= 1B
2007,DE-1,678605490.623893,> 100M & <= 1B
2006,DE-1,316040514.025651,> 100M & <= 1B
2005,DE-1,121238009.640102,> 100M & <= 1B
2004,DE-1,247628589.314979,> 100M & <= 1B
2003,DE-1,77494989.1628106,> 10M & <= 100M
2002,DE-1,44548083.8853482,> 10M & <= 100M
2001,DE-1,23034375.8129247,> 10M & <= 100M
2000,DE-1,503052.629752805,<=1M
1999,DE-1,15389149.6862172,> 10M & <= 100M
1998,DE-1,8710415.4825305,> 1M & <= 10M
1997,DE-1,36426643.155045,> 10M & <= 100M
1991,DE-1,4093012.03436974,> 1M & <= 10M
1990,DE-1,9198311.90498507,> 1M & <= 10M
2016,DE-AG-VR7795,1984452.98420236,> 1M & <= 10M
2015,DE-AG-VR7795,4587478.76735766,> 1M & <= 10M
2014,DE-AG-VR7795,4983915.65253347,> 1M & <= 10M
2021,DE-CR-RA000217-HRB121747B,374512.366418847,<=1M
2020,DE-CR-RA000217-HRB121747B,347260.581727853,<=1M
2019,DE-CR-RA000217-HRB121747B,62528.7767267934,<=1M
2021,DE-CR-RA000217-HRB157125B,557418.008207838,<=1M
2020,DE-CR-RA000217-HRB157125B,381468.904831385,<=1M
2020,DE-CR-VR32914,2041222.01348758,> 1M & <= 10M
2019,DE-CR-VR32914,2051092.48662232,> 1M & <= 10M
2018,DE-CR-VR32914,2468506.3611291,> 1M & <= 10M
2017,DE-CR-VR32914,2051993.69803329,> 1M & <= 10M
2021,DK-CVR-12006004,2498462.64936275,> 1M & <= 10M
2020,DK-CVR-12006004,3345383.08205841,> 1M & <= 10M
2019,DK-CVR-12006004,3303001.8608993,> 1M & <= 10M
2018,DK-CVR-12006004,3003864.2967448,> 1M & <= 10M
2017,DK-CVR-12006004,2257146.39013024,> 1M & <= 10M
2016,DK-CVR-12006004,2411903.81389784,> 1M & <= 10M
2015,DK-CVR-12006004,1985109.3993729,> 1M & <= 10M
2014,DK-CVR-12006004,1165880.82806523,> 1M & <= 10M
2013,DK-CVR-12006004,976091.540367315,<=1M
2012,DK-CVR-12006004,136449.618269129,<=1M
2011,DK-CVR-12006004,66795.0877488697,<=1M
2010,DK-CVR-12006004,13773.0639478058,<=1M
2020,DK-CVR-12921047,2758849.39781911,> 1M & <= 10M
2019,DK-CVR-12921047,4529214.16326765,> 1M & <= 10M
2018,DK-CVR-12921047,4568522.30297404,> 1M & <= 10M
2020,DK-CVR-13078513,237235.769259002,<=1M
2019,DK-CVR-13078513,1015804.46353601,> 1M & <= 10M
2022,DK-CVR-14766383,481189.205931451,<=1M
2021,DK-CVR-14766383,5650423.37772193,> 1M & <= 10M
2020,DK-CVR-14766383,4393285.58559342,> 1M & <= 10M
2019,DK-CVR-14766383,4554740.09452901,> 1M & <= 10M
2018,DK-CVR-14766383,4784318.64337821,> 1M & <= 10M
2017,DK-CVR-14766383,2535280.15957793,> 1M & <= 10M
2016,DK-CVR-14766383,4393795.39383341,> 1M & <= 10M
2015,DK-CVR-14766383,3002492.05151202,> 1M & <= 10M
2014,DK-CVR-14766383,2142004.01799744,> 1M & <= 10M
2013,DK-CVR-14766383,299732.028373616,<=1M
2020,DK-CVR-16077593,729338.067300263,<=1M
2020,DK-CVR-18243717,7071160.52743393,> 1M & <= 10M
2019,DK-CVR-18243717,8118843.32577653,> 1M & <= 10M
2018,DK-CVR-18243717,8311701.39844539,> 1M & <= 10M
2021,DK-CVR-19348407,522152.054159929,<=1M
2020,DK-CVR-19348407,636383.860034384,<=1M
2019,DK-CVR-19348407,1227037.8624505,> 1M & <= 10M
2018,DK-CVR-19348407,933394.88147615,<=1M
2017,DK-CVR-19348407,423838.2126674,<=1M
2016,DK-CVR-19348407,626002.929354809,<=1M
2015,DK-CVR-19348407,320916.008795577,<=1M
2014,DK-CVR-19348407,582857.928141805,<=1M
2013,DK-CVR-19348407,432643.455561544,<=1M
2012,DK-CVR-19348407,487034.22605277,<=1M
2011,DK-CVR-19348407,313518.170700382,<=1M
2010,DK-CVR-19348407,217220.604692064,<=1M
2009,DK-CVR-19348407,64177.863266616,<=1M
2008,DK-CVR-19348407,140362.542174979,<=1M
2007,DK-CVR-19348407,38078.0558626679,<=1M
2006,DK-CVR-19348407,248.914658043347,<=1M
2018,DK-CVR-20074035,459207.833813661,<=1M
2021,DK-CVR-20453672,6776056.48136689,> 1M & <= 10M
2020,DK-CVR-20453672,7123051.54431309,> 1M & <= 10M
2021,DK-CVR-20699310,26994040.8072212,> 10M & <= 100M
2020,DK-CVR-20699310,182267141.810387,> 100M & <= 1B
2019,DK-CVR-20699310,29574711.5136374,> 10M & <= 100M
2018,DK-CVR-20699310,11617191.137418,> 10M & <= 100M
2017,DK-CVR-20699310,4880085.8588326,> 1M & <= 10M
2016,DK-CVR-20699310,117292.056420031,<=1M
2020,DK-CVR-25191501,2342460.9270785,> 1M & <= 10M
2019,DK-CVR-25191501,2250418.0414514,> 1M & <= 10M
2018,DK-CVR-25191501,2420206.47762235,> 1M & <= 10M
2021,DK-CVR-29439915,1145514.29411761,> 1M & <= 10M
2020,DK-CVR-29439915,3629379.45978906,> 1M & <= 10M
2019,DK-CVR-29439915,6890019.7218248,> 1M & <= 10M
2018,DK-CVR-29439915,7348524.24202306,> 1M & <= 10M
2017,DK-CVR-29439915,8117656.36175412,> 1M & <= 10M
2018,DK-CVR-33985339,170849.355480358,<=1M
2017,DK-CVR-33985339,156955.856888863,<=1M
2016,DK-CVR-33985339,98942.4336861482,<=1M
2015,DK-CVR-33985339,78135.1339404626,<=1M
2014,DK-CVR-33985339,20490.0689996315,<=1M
2013,DK-CVR-33985339,16024.7087600017,<=1M
2012,DK-CVR-33985339,15537.419525066,<=1M
2011,DK-CVR-33985339,14901.1776809162,<=1M
2010,DK-CVR-33985339,5334.19292849529,<=1M
2020,DK-CVR-36980214,47259417.4581001,> 10M & <= 100M
2019,DK-CVR-36980214,5107724.31542531,> 1M & <= 10M
2018,DK-CVR-36980214,3856944.72597773,> 1M & <= 10M
2017,DK-CVR-36980214,3494710.73986143,> 1M & <= 10M
2016,DK-CVR-36980214,1204227.76544884,> 1M & <= 10M
2020,DK-CVR-40781218,222404.091330552,<=1M
2019,DK-CVR-40781218,538158.634010199,<=1M
2018,DK-CVR-40781218,586749.368481618,<=1M
2021,DK-CVR-44623528,5149579.87875057,> 1M & <= 10M
2020,DK-CVR-44623528,16237067.9352024,> 10M & <= 100M
2019,DK-CVR-44623528,12163614.9793776,> 10M & <= 100M
2018,DK-CVR-44623528,6415988.96395311,> 1M & <= 10M
2017,DK-CVR-44623528,212454.095044488,<=1M
2021,DK-CVR-63407216,1073804.06170708,> 1M & <= 10M
2020,DK-CVR-63407216,18018442.8711366,> 10M & <= 100M
2019,DK-CVR-63407216,16317256.8054456,> 10M & <= 100M
2018,DK-CVR-63407216,15350710.6487964,> 10M & <= 100M
2020,DK-CVR-88136411,1667964.95730953,> 1M & <= 10M
2019,DK-CVR-88136411,9181702.83977707,> 1M & <= 10M
2018,DK-CVR-88136411,6858745.00111586,> 1M & <= 10M
2020,DK-CVR-DK-CVR-37295728,416160.078679949,<=1M
2019,DK-CVR-DK-CVR-37295728,1631157.28805467,> 1M & <= 10M
2021,ES-DIR3-EA0035768,137528164.649313,> 100M & <= 1B
2020,ES-DIR3-EA0035768,355915491.365156,> 100M & <= 1B
2019,ES-DIR3-EA0035768,295650054.911566,> 100M & <= 1B
2018,ES-DIR3-EA0035768,281222944.695247,> 100M & <= 1B
2017,ES-DIR3-EA0035768,18912407.3810212,> 10M & <= 100M
2016,ES-DIR3-EA0035768,6122367.08480367,> 1M & <= 10M
2015,ES-DIR3-EA0035768,19654594.3608772,> 10M & <= 100M
2014,ES-DIR3-EA0035768,21595974.7992307,> 10M & <= 100M
2013,ES-DIR3-EA0035768,32040.5902540632,<=1M
2012,ES-DIR3-EA0035768,25333.0023171199,<=1M
2021,ES-NIF-G79408852,619712.386312397,<=1M
2020,ES-NIF-G79408852,78558.59,<=1M
2020,ET-CSA-0475,2603466.66004961,> 1M & <= 10M
2019,ET-CSA-0475,3029950.79935715,> 1M & <= 10M
2019,ET-CSA-0486,40601.8263740349,<=1M
2018,ET-CSA-0486,74104.4700211505,<=1M
2017,ET-CSA-0486,101126.192748748,<=1M
2016,ET-CSA-0486,66786.1047911725,<=1M
2020,ET-CSA-0976,114839.759890911,<=1M
2019,ET-CSA-0976,203206.17028182,<=1M
2018,ET-CSA-0976,195782.619052288,<=1M
2021,ET-CSA-1063,192127.663822866,<=1M
2020,ET-CSA-1063,454281.051722505,<=1M
2019,ET-CSA-1063,674779.03400723,<=1M
2018,ET-CSA-1063,452076.182676453,<=1M
2020,ET-CSA-1233,3200685,> 1M & <= 10M
2019,ET-CSA-1233,3103448,> 1M & <= 10M
2018,ET-CSA-1233,883102,<=1M
2021,ET-CSA-1351,34630,<=1M
2021,ET-CSA-8744,7431518.171,> 1M & <= 10M
2020,ET-CSA-8744,13140089.84,> 10M & <= 100M
2017,ET-MFA-0001989741,867473.389648874,<=1M
2016,ET-MFA-0001989741,31859.5029653432,<=1M
2021,ET-MOT-020/4/007,762592.115791216,<=1M
2020,ET-MOT-020/4/007,928290.66325361,<=1M
2019,ET-MOT-020/4/007,779620.162033938,<=1M
2018,ET-MOT-020/4/007,665898.319334833,<=1M
2020,ET-MOT-0638,553283.853070964,<=1M
2019,ET-MOT-0638,1289433.81059881,> 1M & <= 10M
2018,ET-MOT-0638,1737196.26644769,> 1M & <= 10M
2017,ET-MOT-0638,475484.638229714,<=1M
2016,ET-MOT-0638,279314.480966957,<=1M
2021,FI-3,666534327.130379,> 100M & <= 1B
2020,FI-3,1279276120.30152,> 1B
2019,FI-3,1598364078.67762,> 1B
2018,FI-3,990546325.956933,> 100M & <= 1B
2017,FI-3,656413173.061499,> 100M & <= 1B
2016,FI-3,1060296064.73883,> 1B
2015,FI-3,1308112132.04176,> 1B
2014,FI-3,1578483436.175,> 1B
2013,FI-3,1408763585.31299,> 1B
2012,FI-3,1275857640.70624,> 1B
2020,FI-PRO-0998454-4,1065083.86330624,> 1M & <= 10M
2019,FI-PRO-0998454-4,519661.412460415,<=1M
2020,FI-PRO-1993025-9,3703813.95308444,> 1M & <= 10M
2021,FR-3,1698762938.47679,> 1B
2020,FR-3,2999996280.9275,> 1B
2019,FR-3,1188465939.67627,> 1B
2018,FR-3,583234732.632537,> 100M & <= 1B
2017,FR-3,383965989.40498,> 100M & <= 1B
2016,FR-3,421986280.114249,> 100M & <= 1B
2015,FR-3,314484852.530625,> 100M & <= 1B
2014,FR-3,376206292.763784,> 100M & <= 1B
2013,FR-3,90225670.6376916,> 10M & <= 100M
2012,FR-3,83089656.4153732,> 10M & <= 100M
2011,FR-3,84252822.5803011,> 10M & <= 100M
2022,FR-6,229234905.130853,> 100M & <= 1B
2021,FR-6,1115431.91719463,> 1M & <= 10M
2020,FR-6,2013406.94051745,> 1M & <= 10M
2019,FR-6,4073445.88216204,> 1M & <= 10M
2018,FR-6,3498549.54996239,> 1M & <= 10M
2017,FR-6,4407377.16331335,> 1M & <= 10M
2016,FR-6,3054856.95397807,> 1M & <= 10M
2015,FR-6,1521708.86159669,> 1M & <= 10M
2014,FR-6,19900.9894081692,<=1M
2013,FR-6,8762.9660068298,<=1M
2012,FR-6,576891.156793374,<=1M
2006,FR-6,4892.77331385441,<=1M
2019,FR-INSEE-83764263600018,37785.8615207333,<=1M
2021,FR-RCS-40885667200030,296059.068599033,<=1M
2020,FR-RCS-40885667200030,542885.396412946,<=1M
2019,FR-RCS-40885667200030,208502.547510863,<=1M
2020,FR-RCS-519655997,112781.673742543,<=1M
2019,FR-RCS-519655997,148748.880500582,<=1M
2021,FR-RCS-78049888700022,800435.660546321,<=1M
2020,FR-RCS-78049888700022,846983.6162511,<=1M
2019,FR-RCS-78049888700022,325635.111095159,<=1M
2019,GB-CH-4161656,33195.4114661654,<=1M
2018,GB-CH-4161656,2439721.65019344,> 1M & <= 10M
2017,GB-CH-4161656,2883604.85681685,> 1M & <= 10M
2016,GB-CH-4161656,1671500.48179294,> 1M & <= 10M
2015,GB-CH-4161656,479118.785711228,<=1M
2014,GB-CH-4161656,62393.6443866647,<=1M
2013,GB-CH-4161656,73979.6247757169,<=1M
2012,GB-CH-4161656,17921.5684729841,<=1M
2021,GB-CHC-000391,3136562.11578663,> 1M & <= 10M
2020,GB-CHC-000391,3115950.75509289,> 1M & <= 10M
2019,GB-CHC-000391,3415793.83071437,> 1M & <= 10M
2018,GB-CHC-000391,2638201.02731864,> 1M & <= 10M
2017,GB-CHC-000391,1028160.66055517,> 1M & <= 10M
2016,GB-CHC-000391,314928.008857828,<=1M
2015,GB-CHC-000391,533507.151867538,<=1M
2014,GB-CHC-000391,492274.842601168,<=1M
2013,GB-CHC-000391,401939.047619555,<=1M
2012,GB-CHC-000391,297197.907411626,<=1M
2021,GB-CHC-1001813,6525784.0785024,> 1M & <= 10M
2020,GB-CHC-1001813,14785566.1635196,> 10M & <= 100M
2019,GB-CHC-1001813,24372810.042783,> 10M & <= 100M
2018,GB-CHC-1001813,13986032.7973045,> 10M & <= 100M
2017,GB-CHC-1001813,3923141.86,> 1M & <= 10M
2019,GB-CHC-1013587,236505.563459007,<=1M
2018,GB-CHC-1013587,367456.914207275,<=1M
2017,GB-CHC-1013587,520072.881489396,<=1M
2016,GB-CHC-1013587,232604.592707711,<=1M
2015,GB-CHC-1013587,240902.68967619,<=1M
2021,GB-CHC-1016676,177892.877177938,<=1M
2020,GB-CHC-1016676,136847.615501979,<=1M
2019,GB-CHC-1016676,139560.727742918,<=1M
2017,GB-CHC-1017255,12478.8072013187,<=1M
2016,GB-CHC-1017255,486010.544779741,<=1M
